:: Logging to C:\Users\shirao\AppData\Local\Temp\UnitypackageTools20191217190050-1o_gyjyg.log
[INFO   ] 2019-12-17 19:00:50,246::root                     | Current-directory: D:\works\programs\python\vemt\vemt-unitypackage-validator
27287885ecf4f3b4b8217ceaf5c2ea39 (Assets/65431154313246784234/Bakery/examples/lightmaps/example_shadowmask_0_probes.asset)
27401003d6559f147baae0443847c44c (Assets/65431154313246784234/Editor/x64/Bakery/lambert_lodselect.ptx)
274f4b4e0e4a71b4db7828b0ce57b72a (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/ConstructionDude/Textures/worker2_diffuse.png)
27a9e294297e631448b3e4d2334c3c4a (Assets/65431154313246784234/Bakery/docs)
283e4ac691381b542a0492f9af55743e (Assets/65431154313246784234/Bakery/examples/lightmaps/LMGroup_Plane_SH_L1z.tga)
290dd5870d0ead646bcb6ea5c6a60af5 (Assets/65431154313246784234/Editor/x64/Bakery/scripts/BakeryEditorAssembly.asmdef)
291f0d5b6045f4646847c59b4ce13ac5 (Assets/65431154313246784234/PostProcessing/Resources/Shaders/FXAA.shader)
294c0be3da105cd40890fcd90d3ca8e8 (Assets/65431154313246784234/Editor/x64/Bakery/rayGen.ptx)
295fec4a7029edd4eb9522bef07f41ce (Assets/65431154313246784234/Toon/Shader/ToonColor_ShadingGradeMap_AngelRing.shader)
29a860a3f3c4cec43ab821338e28eac8 (Assets/65431154313246784234/Toon/Shader/ToonColor_ShadingGradeMap_AngelRing_TransClipping.shader)
29e5a3ce23ab52a4ba39d5fe748fb285 (Assets/65431154313246784234/Bakery/examples/example_prefabs_bake.unity)
2a0d4af863770404faee6488b86fe3c9 (Assets/65431154313246784234/Toon/Shader/Tess/Toon_DoubleShadeWithFeather_TransClipping_Tess_StencilOut.shader)
2a72fc91cbae3cc4686a6143e8517993 (Assets/65431154313246784234/PostProcessing/Resources/Shaders/Fog.shader)
2abd084ee67299a438e75ccfadb0bade (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/SourceMaterials/roof.mat)
2acc01a02083e7b42a7faee4ea6706b6 (Assets/65431154313246784234/Editor/x64/Bakery/seamfix.vso)
2ad53c3d60baf17489980f3b010d040e (Assets/65431154313246784234/Bakery/shader/BakeryStandardSpecular.shader)
2addf2db20989884e937b2560c2dc5c3 (Assets/65431154313246784234/Annoma/delete/body_texture_nude.png)
2ade6b2e64a39b747a5682dd6475495b (Assets/65431154313246784234/Annoma/materials/Annoma_HeadStencil_Mtl.mat)
2adfae10edb0b9440883cddec08a8efd (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_roof_diff.png)
2aeffe74b33768d4fa37b72fe76a20d1 (Assets/65431154313246784234/Annoma/delete/sweetmagic-left_vmd.anim)
2b5559e2a2d572f45b8b66820772eef7 (Assets/65431154313246784234/Bakery/examples/content/demonormal green.mat)
2bca1ef6d88f45441915081eadd6a677 (Assets/65431154313246784234/MeshBaker/Examples/Assets/Textures)
2be7cf05ee8fb17438022d4869299900 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64)
2bf86cec2b9365d438823924b67aa7fe (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/ResultMaterials/TextureBakeResult-Stuco-_MainTex-atlas0.png)
2cf09b45cd11f344a000efbb4ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/lightPost.fbx)
2d59a9b6c7237cf42975af64ef8b64fd (Assets/65431154313246784234/WhiteAtelier_White/textures/booth_outbuilding_geo_painting_booth_main_mtl_MetallicSmoothness.png)
2d7be68aa160b0f4787b7baf78d40175 (Assets/65431154313246784234/VRCSDK/Dependencies/AWSSDK/AWSSDK.SecurityToken.dll.mdb)
2d8125a0ec658d54dbcade4d158edfb9 (Assets/65431154313246784234/Annoma/extra)
2d99064206aadf541884709a0571d725 (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/spnza_bricks_a_spec.png)
2daf00849a536364297526e669fe7c90 (Assets/65431154313246784234/Annoma/model/Annoma_model_v1_1.fbx)
2dcd9e0568e0a6f45b92c60ba2eb16a0 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Shaders/Mobile/VRChat-Mobile-Diffuse.shader)
2dda2da65002ece46a1b0c9d6ce7f62a (Assets/65431154313246784234/Bakery/examples/content/vertexLM_text.mat)
2deb5852b285f2748a9c860ee4efd600 (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/SourceMaterials/Trunk.mat)
2df7c9b5d4ac108459c1b45fcaebc820 (Assets/65431154313246784234/WhiteAtelier_White/models/Materials/glass_mtl.mat)
2e2edd12fbf6bcb4ea1f34c17ee42df5 (Assets/65431154313246784234/Toon/Shader/Toon_OutlineObject_StencilOut.shader)
2e3be660b110edc409d6a6550de532a2 (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/SourceMaterials/roof2.png)
2e5cc2da6af713844956264245e092e4 (Assets/65431154313246784234/Toon/Shader/ToonColor_DoubleShadeWithFeather_StencilOut.shader)
2e71c956455407040a99b801f742aad2 (Assets/65431154313246784234/WhiteAtelier_White)
2e7b9d37cd110715a0009bd94ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/launchPad.fbx)
2e7e633188b9ad54b9aa8574f0516dbf (Assets/65431154313246784234/Editor/x64/Bakery/lmAreaLightProbeSH.ptx)
2e80b3aefa89d2a439a1e3b99c251999 (Assets/65431154313246784234/Bakery/examples/LMGroup_Plane_baked_normal.asset)
2e9f1eb5967008d4893036bfeb70b2d8 (Assets/65431154313246784234/WhiteAtelier_White/WhiteAtelier_White/Lightmap-0_comp_light.exr)
2ee161d8945169243b5698fec114e1b7 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_15.png)
2ee6c5e100c739b48a44b14f52c2e995 (Assets/65431154313246784234/MeshBaker/Examples/PrepareObjectsForDynamicBatching/OriginalPrefabs)
2f32081c71e7f6245a10b3791f33b76d (Assets/65431154313246784234/Bakery/examples/LMGroup_Sphere_VertexSH.asset)
2f460851575352c47bf1f9ae561b9c0e (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/SourceMaterials/wood1.png)
2f511a93351ecc046abafb7be758b58c (Assets/65431154313246784234/UniGLTF/Resources/Shaders)
2f75a29c64be0194ea3f1db58e9a775d (Assets/65431154313246784234/Editor)
2fc77036b329f48418ad4b2228ab4b68 (Assets/65431154313246784234/UniGLTF/UniUnlit/Scripts)
2fdf3bebb143ccb47bd35f8c276353ea (Assets/65431154313246784234/UniGLTF/Resources)
300c7a0839ab0e24bb25c7f268696f2e (Assets/65431154313246784234/UniGLTF/doc/pbr_to_standard.png)
3073cd2564e4cde45a19c05e0012d22a (Assets/65431154313246784234/Toon/Shader/Tess/Toon_DoubleShadeWithFeather_Tess_Light_StencilMask.shader)
30ac1b79f815f6345968d1fe608692a3 (Assets/65431154313246784234/Bakery/examples/content/vertexLM_text.png)
30be6e8fa479e3342bf3d2011b354769 (Assets/65431154313246784234/Bakery/examples/example_prefab_straight.prefab)
30da1dea3940b3944bef696b5a0c0349 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Models/Materials/WhiteSmooth.mat)
3108382b378bf7b44b8ccd2cba6821ac (Assets/65431154313246784234/WhiteAtelier_White/shaders/StencilOutUnlitTexCullOff.shader)
313a2f06887cfd042a1afeae1388f7d2 (Assets/65431154313246784234/Bakery/examples/content/sponza_evening_skybox.asset)
315897103223dab42a0746aa65ec251a (Assets/65431154313246784234/Toon/Shader/ToonColor_DoubleShadeWithFeather_StencilMask.shader)
318cbcd94840f1d48aca4d86234dc2e7 (Assets/65431154313246784234/PostProcessing/Textures/Spectral LUTs/SpectralLut_BlueRed.tga)
3197a1a4edfb7204a9a4c362b93cdc76 (Assets/65431154313246784234/VketBoothValidator/Editor)
319b8e66db3faa4438cf6982e9c89b2f (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_34.png)
31b5ad3e3da6e4244bdaa2a76ab994b6 (Assets/65431154313246784234/MeshBaker/Editor/searchFilters)
31c75b34739dfc64fb57bf49005e942d (Assets/65431154313246784234/Toon/Shader/ToonColor_ShadingGradeMap_TransClipping_StencilOut.shader)
31feb7417182a80469408649071d10ac (Assets/65431154313246784234/VRCSDK/Dependencies/VRChat/Resources/PerformanceStatsLevels/Quest/Medium_Quest.asset)
321b2778bc98ca548a331e3a8892e9bd (Assets/65431154313246784234/ねこねこさんフォルダ/tex03.png)
321fea1747a3fe149a58d62cd6431210 (Assets/65431154313246784234/Editor/x64/Bakery/shadow_rtx.ptx)
322f05ccdd9c2b744ab46297775e52d1 (Assets/65431154313246784234/Annoma/animations/Victory.anim)
323a9cf7c6ab2744cb52fb41f7096eec (Assets/65431154313246784234/MeshBaker/Examples/CharacterCustomization/Output/HandR(Clone).Asset)
32c6a5f7143b86c44bd5cdee2ff3f8ad (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_24.png)
32d4be0719044dc469c9d3c7166b5c38 (Assets/65431154313246784234/WhiteAtelier_White/textures/AnnomaAtlased_outline.png)
32f3d124bc96b624ba2f1c83852ea4c1 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/Goober Artwork/FBX/jump.anim)
3334d0a534d2dac45b2c1a9a7e0a6c64 (Assets/65431154313246784234/Bakery/shader/BakeryStandard.shader)
335658fcea9065145bcc7baf2dd99170 (Assets/65431154313246784234/Bakery/examples/content/readmeFont.mat)
3381f115e23cd7845b125aea636384b0 (Assets/65431154313246784234/MeshBaker)
338b88591dbc8bb449d8b5c3c84da1e5 (Assets/65431154313246784234/WhiteAtelier_White/models)
33a18574a1737ab42a75137c3b83c9be (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Textures/prototype_white_dff.png)
33b7376a38c91d54ca074a50b4086296 (Assets/65431154313246784234/MeshBaker/Examples/PrepareObjectsForDynamicBatching/ModifiedPrefabs/Cylinder (Modified).prefab)
33dc55d6aa48f95498362c733e434014 (Assets/65431154313246784234/MeshBaker/Examples/CharacterCustomization/paintwars_gameassets.fbx)
34348aa1b91e32f48bda8333f82f6335 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Materials/GUI_Gradient_Ground.mat)
34400b6de15f7c647a4e433d101345c2 (Assets/65431154313246784234/MeshBaker/Resources)
34534bc8ee1c47b42ac3eb9027f07776 (Assets/65431154313246784234/MeshBaker/Examples/SceneBakeTexturesAtRuntime.unity)
345def18d0906d544b7d12b050937392 (Assets/65431154313246784234/Toon/Shader/Toon_DoubleShadeWithFeather_Clipping.shader)
3497fe217a7b81340b5a3fd0fcf0a31b (Assets/65431154313246784234/Bakery/examples/lightmaps/example_lights_LM0_final.hdr)
34b4ee8a98af9b04cbf34ae08ef6ad7b (Assets/65431154313246784234/MeshBaker/Examples/SkinnedMeshRendererSetup.unity)
34bd4e0e934c4e04d879033761a176a8 (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_details_diff.png)
351e95d0e20a54849bd4ce5f9b498934 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_36.png)
356dd5af8f0d40e41b647d3d0a0555c1 (Assets/65431154313246784234/Toon/Shader/Tess/Toon_ShadingGradeMap_Tess_Light.shader)
35ed290a39ec86349826445279f9b20e (Assets/65431154313246784234/MeshBaker/Examples/CharacterCustomization/Output/CustomizedCharacter.prefab)
35fa63eb7020bde4b814b61f4b9cd2ab (Assets/65431154313246784234/Annoma/extra/ThumbnailCameraPPSProfile.asset)
364044cacd111644a000efbb4ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/wallJumpTall.fbx)
369d674ae1ba36249bb00e2f73b0cd10 (Assets/65431154313246784234/Toon/Shader/ToonColor_DoubleShadeWithFeather_TransClipping.shader)
36b9f8c7cd1123a2a0008cea4ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/Textures/tree.tif)
36fd7087290b6af4c9f043e9fde27fe7 (Assets/65431154313246784234/Editor/x64/Bakery/lmSkyCubemap.ptx)
373f9bf6b0841af4ebf26d25e4a3f4e2 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_3.png)
377d68e882542544eadfa7186190aaf7 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/swordPrefab.prefab)
380d52407f4032346b82dd6b13c2b774 (Assets/65431154313246784234/MeshBaker/Examples/PrepareObjectsForDynamicBatching/ModifiedPrefabs/Sphere (Modified).prefab)
3884f7a2d04ffe8409ad9200b275896f (Assets/65431154313246784234/PostProcessing/Textures/Lens Dirt/LensDirt01.png)
38957d57ab5a7f145b954d20fc24b1d4 (Assets/65431154313246784234/VRCSDK/Dependencies/VRChat/Resources/PerformanceStatsLevels/Windows/Good_Windows.asset)
38a9d3cc5c1e0aa4f92ff3445b73ed7f (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Models/PlatformPrototype02x01x02.fbx)
3983c2b925a2c1d42bd944744fffd92f (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/Materials/glasses-mat-_MainTex-atlas0.mat)
39874cbd56d0dfd41bd841436aad3612 (Assets/65431154313246784234/Bakery/examples/content/sponza_day_skybox.asset)
39bce8f7738731b429502ed36b911ffc (Assets/65431154313246784234/Editor/x64/Bakery/lmSkyTex.ptx)
39cf2ac107f1f64489a335ad67b8ef4a (Assets/65431154313246784234/WhiteAtelier_White/models/Annoma_model_v1_0_LightA.fbx)
3a08ee57e0dd0ea46821cd733e3a0527 (Assets/65431154313246784234/MeshBaker/Examples/Assets/Textures/palm.tif)
3a1af221400a61a4b94bae19aa79da2b (Assets/65431154313246784234/Toon/Shader/Tess/Toon_ShadingGradeMap_AngelRing_Tess.shader)
3a66602b8cc7fdd4ab57d07b4176432b (Assets/65431154313246784234/Bakery/ftUnitySpotTexture.bmp)
3a8636293400bf24b9efbcb024327381 (Assets/65431154313246784234/Annoma/model/Annoma_model_v1_0.fbx)
3aac3087967ea4fae858ec0494fd24d9 (Assets/65431154313246784234/PostProcessing/Utilities/CustomMotionTexture/Textures/DebugMotionVectors.png)
3ab6f16b76beac549ac4a4b2b1cf1289 (Assets/65431154313246784234/Bakery/examples/content/sponza/Materials/sponza_flagpole_diff.mat)
3ac02e7e783571c468f9c086d2384ba7 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_7.png)
3ad043b7f9839cb48a75a9238d433dec (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Shaders/Mobile/VRChat-Mobile-MatCapLit.shader)
3b20fc0febd34f94baf0304bf47841d8 (Assets/65431154313246784234/Toon/Shader/ToonColor_DoubleShadeWithFeather_Transparent_StencilOut.shader)
3b46ee6e01d4d544ea69c8805fab9d4f (Assets/65431154313246784234/Annoma/materials/Annoma_Head_Mtl.mat)
3b86245af024a564aa96b3a202c834d1 (Assets/65431154313246784234/MeshBaker/Examples/Scene1.unity)
3bbf2265029973c419a3bcb8fbcb2fc2 (Assets/65431154313246784234/Editor/x64/Bakery/lmConeLightRNM.ptx)
3bc8f1bc844c6a44e837dd869e241e20 (Assets/65431154313246784234/MeshBaker/docs)
3c2f1fb7e4b66e74191b7c328ada52d9 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_1.png)
3c381b53d760c4286af1030278412a6c (Assets/65431154313246784234/VRCSDK/Prefabs/World/VRCChair.prefab)
3c39a77fda28b5043a7a17c7877cf7b2 (Assets/65431154313246784234/Toon/Shader/Tess/ToonColor_ShadingGradeMap_TransClipping_Tess.shader)
3c40c8fdc50a841579d7cb15882ac9d9 (Assets/65431154313246784234/PostProcessing/Utilities/CustomMotionTexture/Materials/DebugQuad.mat)
3c975724414595b499496e69340c5672 (Assets/65431154313246784234/Editor/x64/Bakery/denoisePrepare.ptx)
3c9d03f39e2645e4aa761808181272f2 (Assets/65431154313246784234/Bakery/examples/content/demonormal red.mat)
3cae02495b88d2d4fbf19382b7993691 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Textures/prototype_blue_dff.png)
3caf77d131f85c549828ba91e93e2536 (Assets/65431154313246784234/Bakery/examples/lightmaps/LMGroup_Plane_RNM_RNM2.hdr)
3cef5693dd4bc274686785294468b3d9 (Assets/65431154313246784234/MeshBaker/Examples/SwitchBakedObjectsTexture)
3d59ccae59201de44933767a99edbefb (Assets/65431154313246784234/Editor/x64/Bakery/uvnormal.pso)
3de079643dc9def40b423f76b69c7dad (Assets/65431154313246784234/Bakery/examples/content/sponza/Materials/sponza_column_a_diff.mat)
3e39586253f31b34f87fa7e133449b1e (Assets/65431154313246784234/UniGLTF/Resources/Shaders/NormalMapEncoder.shader)
3e400cf5dce017245bd117c8438837c7 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/TutorialAvatar/Materials/phong2.mat)
3e6137d1dc9075146b7ac7d8f1ef822b (Assets/65431154313246784234/Bakery/examples/lightmaps)
3ea85fd858590174f98cc2cd4c3e083f (Assets/65431154313246784234/UniGLTF/UniHumanoid/LICENSE.md)
3ebc3eb4cd119444a000efbb4ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/tree.fbx)
3eeb7fb131fab904397234e1258187d6 (Assets/65431154313246784234/Editor/x64/Bakery/addHalfSeparateIndirect.ptx)
3f63fa3954766c74dbe394566ed41fff (Assets/65431154313246784234/Bakery/examples/lightmaps/example_prefabs_bake_LMA1_final.hdr)
3f79402ff4ca9c54d96a09d1a77540d5 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Models/CubePrototype04x04x04.fbx)
3f7c3687170b90e4a8d2ee6b142670f4 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_49.png)
3fb99ac3775edeb4aa9530db5a614c92 (Assets/65431154313246784234/Toon/Shader/Tess/Toon_DoubleShadeWithFeather_TransClipping_Tess.shader)
40086a36d2ba8b7489e064c10bcb8131 (Assets/65431154313246784234/MeshBaker/Examples/SceneRuntimeExample/CombinedMeshMaterial-mat-_BumpMap-atlas1.png)
4018ae4450fd12b4cb48d0c4085aa903 (Assets/65431154313246784234/Bakery/examples/content/demonormal white.mat)
40384240c1c82b94db82531689571ab0 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Models/JoinMidPrototype04x06x01.fbx)
404fa8def46b1c447817e1ebdaa7144e (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_60.png)
40a57918e6c93c24082f64620ca36156 (Assets/65431154313246784234/MeshBaker/Examples/BatchPrepareObjectsForDynamicBatching/__Out/cc 1.asset)
412df29a7f34d134eadaa203133e835d (Assets/65431154313246784234/Annoma/textures/Annoma_Face_Emission.png)
413ff0795eddafc4384d2495a551b7de (Assets/65431154313246784234/Bakery/examples/shaders/Baked_Normal_Maps_meta.shader)
415f07ab6fd766048ac6f8c2f2b406a9 (Assets/65431154313246784234/Toon/Shader/Toon_ShadingGradeMap_AngelRing_StencilOut.shader)
4178a0f28734a014e9275b7c6d2d15c5 (Assets/65431154313246784234/Editor/x64/Bakery/lightingDataChunks/LightingData_5_6_part0.bin)
417e6b3b16da03645b2b77f676b0dff9 (Assets/65431154313246784234/UniGLTF/UniHumanoid/Scripts/Editor)
41d5cb9f2803947408bed17342755504 (Assets/65431154313246784234/test/Annoma_model_v1_0 (3).controller)
41f4ee183cb66ad40bc74a9f8f944974 (Assets/65431154313246784234/Toon/Shader/Toon_DoubleShadeWithFeather_Mobile_Clipping_StencilMask.shader)
42183971d24cfe443a346e7ec6e83bbb (Assets/65431154313246784234/PostProcessing/Textures/Spectral LUTs/SpectralLut_PurpleGreen.tga)
422221a2399cc96468a4750176659a74 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/MouseCursor.prefab)
42a47eda2ed77084c9136507eadb8641 (Assets/65431154313246784234/Toon/Shader/Toon_OutlineObject.shader)
42b3be1b051b68e46a4290619f2a6416 (Assets/65431154313246784234/Bakery/examples/LMGroup_example_bush_day.asset)
434f62bfd528b994d926b341c7747cf1 (Assets/65431154313246784234/Editor/x64/Bakery/lmSunSH.ptx)
436615a5b6cda614cb190663beb9b949 (Assets/65431154313246784234/MeshBaker/Examples/PrepareObjectsForDynamicBatching/ModifiedPrefabs/CombinedMaterial-mat-_MainTex-atlas0.png)
437c34ec87ec7854dadc7400d31375b8 (Assets/65431154313246784234/WhiteAtelier_White/sub-prefab/AnnomaLightMeshB.prefab)
438f83f183e95f740877d4c22ed91af2 (Assets/65431154313246784234/VRCSDK/Dependencies/VRChat/Resources/PerformanceStatsLevels/Windows/AvatarPerformanceStatLevels_Windows.asset)
438fa5f3a480cb447a59f9767f0fc62d (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/ResultMaterials/TextureBakeResult-Foliage-_MainTex-atlas0.png)
43d0eeb4c46f52841b0941e99ac9b16b (Assets/65431154313246784234/Toon/Shader/ToonColor_DoubleShadeWithFeather_TransClipping_StencilOut.shader)
43de50058826c4b42857c7eadcc32794 (Assets/65431154313246784234/UniGLTF/LICENSE.md)
43e4a08fa0dd586439995ba8d359c553 (Assets/65431154313246784234/UniGLTF/Core/Scripts/IO/ShaderPropExporter)
43f3a57b831001d409ee74f9547c2d22 (Assets/65431154313246784234/test/Right.anim)
44078aff4de957844a86ead7ad169295 (Assets/65431154313246784234/Bakery/ftLight.shader)
44251655c8922d140a7e9ab5676e5263 (Assets/65431154313246784234/Editor/x64/Bakery/lightingDataChunks/LightingData_2017_1_part0.bin)
446cb85652e69c348ba9ca1b9da6f798 (Assets/65431154313246784234/WhiteAtelier_White/models/booth_outbuilding_geo.fbx)
447591ee3d9d4204899be5fe25968ea0 (Assets/65431154313246784234/PostProcessing/Resources/Shaders/AmbientOcclusion.cginc)
449b48f7eb5d87a4baaa5fb73f875a59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/ConstructionDude/Worker.FBX)
44a8e8761a1312a4ebbc87864ebb318c (Assets/65431154313246784234/Annoma/extra/materials/Object_Mtl.mat)
44c98335cd11e644a000efbb4ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/littleBridge.fbx)
44d89cc2a4c4e9c4ea86727670accc1d (Assets/65431154313246784234/VketBoothValidator)
44e7a0ee9bdff9a4191a7c9bb85ec152 (Assets/65431154313246784234/Bakery/examples/content/black.mat)
44eafa11b80dea24d9824843291a3664 (Assets/65431154313246784234/UniGLTF/Core/Scripts/IO)
4546b0ec54086e840800d63eb723acd2 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Materials/GUI_Zone_Holo.mat)
45490b212d3c448409f93b7d79909838 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/hatPrefab.prefab)
454fc992558d0c849a7eacc2e764fa32 (Assets/65431154313246784234/MeshBaker/scripts/core/TextureCombiner)
457d2861877bc034d8a2a74499e6d0cf (Assets/65431154313246784234/Bakery/examples/lightmaps/example_directional_SH_LM0_L0.hdr)
45851e31cd11f544a000efbb4ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/wallJumpShort.fbx)
4595847f20c2c344789ed459cec8e799 (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_column_c_diff.png)
45aa0e03fa1fe7647ae7082762469969 (Assets/65431154313246784234/Bakery/examples/example_subtractive.unity)
45ad7d65a659f4adaa95c017f788b513 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Materials/SlideShowMaterial.mat)
